lineItem/referenceNo,lineItem/tenantId,lineItem/intervalUsageStart,lineItem/intervalUsageEnd,product/service,product/resource,product/compartmentId,product/compartmentName,product/region,product/availabilityDomain,product/resourceId,usage/consumedQuantity,usage/billedQuantity,usage/consumedQuantityUnits,usage/consumedQuantityMeasure,lineItem/isCorrection,lineItem/backreferenceNo,tags/Oracle-Tags.CreatedBy,tags/Oracle-Tags.CreatedOn,tags/orcl-cloud.free-tier-retained
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+RoujfBhpKsBtfBNCfXdC==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T13:00Z,2022-02-17T14:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+tPoZwGENAyeDFbZjVbjN==,default/laurenrivas@yahoo.com,2022-02-17T14:15:26.000Z,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+ngreeOtWWeEDTPhLQuvn==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T14:00Z,2022-02-17T15:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+uvvLqxLMkZWRnhGRuixf==,default/laurenrivas@yahoo.com,2022-02-17T14:24:14.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+VfcdyLAldclUSyiMweaD==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T15:00Z,2022-02-17T16:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+kApgxVKtNJfkoocqooJg==,default/laurenrivas@yahoo.com,2022-02-17T15:25:32.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+TeEFQTBYHfYaIngYXadj==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T16:00Z,2022-02-17T17:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+NLPUcNDQUwTcWBOqtsjB==,default/laurenrivas@yahoo.com,,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+WOOwDZUotdNkqiIOCzMW==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T17:00Z,2022-02-17T18:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+jAwnNEAwSXFQKyqewjum==,default/laurenrivas@yahoo.com,2022-02-17T17:48:35.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+LGyfmqEmGguPDWSBrOtS==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T18:00Z,2022-02-17T19:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+qhCOZVDSmzzQLflGZACx==,default/laurenrivas@yahoo.com,2022-02-17T18:47:10.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+XGdyEwxMKWEsHrETkiWt==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T19:00Z,2022-02-17T20:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+QlFqoFCWbvfdrJtCsVHE==,default/laurenrivas@yahoo.com,2022-02-17T20:22:01.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+trqrWolzrkoaaYfGhmmX==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T20:00Z,2022-02-17T21:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+RTfjuZHbYGJcKHHZlFet==,default/laurenrivas@yahoo.com,,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+YUSJiOKOveSOHajZAauQ==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T21:00Z,2022-02-17T22:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+FNRZFQkQJUFVpWxbOfET==,default/laurenrivas@yahoo.com,2022-02-17T22:06:43.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+DtQAMHOUBrHJsTjGJOWB==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T22:00Z,2022-02-17T23:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+UGYjYLltImyJHpjpNYMN==,default/laurenrivas@yahoo.com,2022-02-17T23:33:32.000Z,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+GEqykzKQEUfyseBBfJNU==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-17T23:00Z,2022-02-18T00:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+zNkELoEZhlmdRCvmaNpS==,default/laurenrivas@yahoo.com,2022-02-17T23:10:17.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+uImzrYeZzSQFbIcBlgKx==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T00:00Z,2022-02-18T01:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+NIlxmkGgEIQKzqHVsoUm==,default/laurenrivas@yahoo.com,,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+qdKtoZIImXnVmmKZPqHR==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T01:00Z,2022-02-18T02:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+KbMqncBlFtsfHCHGyLds==,default/laurenrivas@yahoo.com,2022-02-18T01:49:25.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+KsrAdpgyVreCUCtlBUZo==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T02:00Z,2022-02-18T03:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+ADklRrqXLZLnLUQyPvbd==,default/laurenrivas@yahoo.com,2022-02-18T02:34:33.000Z,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+lywmUhcKoxbMlLRHwyIN==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T03:00Z,2022-02-18T04:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+ATFfJKqrUVxvckqkuBet==,default/laurenrivas@yahoo.com,,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+WBRoeeeosMDaYBkxGyYt==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T04:00Z,2022-02-18T05:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+fwivVaQoIZvRYGxkavsY==,default/laurenrivas@yahoo.com,2022-02-18T05:33:36.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+QFxZkwgYSLlvQjXXPuXY==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T05:00Z,2022-02-18T06:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+aFuiZVdEdXpAPIlSgNds==,default/laurenrivas@yahoo.com,2022-02-18T05:18:20.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+omCcScxVRURKtGoQHLxm==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T06:00Z,2022-02-18T07:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+mpKzoRuRBoDKIPTURKxa==,default/laurenrivas@yahoo.com,2022-02-18T06:09:28.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+ohxkNuWyWYtPjJNnicEF==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T07:00Z,2022-02-18T08:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+tYhsjKJyGfMnBUoIWOwl==,default/laurenrivas@yahoo.com,,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+iWKWJAPJqTQVrPzcgbcT==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T08:00Z,2022-02-18T09:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+hnSKgiOjaFOuLZQCPXDE==,default/laurenrivas@yahoo.com,,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+QAPPdCPzgbocWvRScDkb==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T09:00Z,2022-02-18T10:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+JgBrnrkIPWRKXuJlctkC==,default/laurenrivas@yahoo.com,2022-02-18T09:19:36.000Z,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+KAPPwVJFpHzkbqOpyzhe==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T10:00Z,2022-02-18T11:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+FuiJfcIwflgEFllwLbfZ==,default/laurenrivas@yahoo.com,2022-02-18T11:05:29.000Z,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+TXEMAqMlXPAaoWOSSBNO==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T11:00Z,2022-02-18T12:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+ticShmUSTzOghhfBqvJq==,default/laurenrivas@yahoo.com,,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+DdahAIrQZubPeLhTTMtQ==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T12:00Z,2022-02-18T13:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+YYiIQdRxkIytcKKrcToz==,default/laurenrivas@yahoo.com,2022-02-18T13:08:44.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+JtnNjXdZFzjywQsOfAyP==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T13:00Z,2022-02-18T14:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+IvwKrfZeliNSVXcuqRGq==,default/laurenrivas@yahoo.com,2022-02-18T14:42:04.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+WvGPvUCBsbAuumOzIJoL==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T14:00Z,2022-02-18T15:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+awvckaYZreIWxjOpSasI==,default/laurenrivas@yahoo.com,2022-02-18T15:43:50.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+HIDCeStrossmZSebFKjb==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T15:00Z,2022-02-18T16:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+rmqBrPLeHfanQVgsVHFu==,default/laurenrivas@yahoo.com,2022-02-18T15:08:12.000Z,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+xNcJalSkGQKiyCHbFKOb==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T16:00Z,2022-02-18T17:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+PLikXXNGfvMeIaxQWvfm==,default/laurenrivas@yahoo.com,2022-02-18T17:47:07.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+hmTawGtqWbCWjqEHnYNs==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T17:00Z,2022-02-18T18:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+gTjfmgELWpzRdJQbpLmU==,default/laurenrivas@yahoo.com,,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+cqVxOWfKBGaPnEGRplqT==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T18:00Z,2022-02-18T19:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+QuTWFMaRJEXCshSYqGJP==,default/laurenrivas@yahoo.com,2022-02-18T19:29:19.000Z,
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+hurNOjvNBJzPspejTBGE==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T19:00Z,2022-02-18T20:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+cRqZBbskgUHdCFmjlJhX==,default/laurenrivas@yahoo.com,,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+ofjkXzEuaTBXCmrsjjHj==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T20:00Z,2022-02-18T21:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+mELbyPmrFYlSQdTnoVjh==,default/laurenrivas@yahoo.com,,true
V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+NChsngOVscFqBBZGKNhM==,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,2022-02-18T21:00Z,2022-02-18T22:00Z,COMPUTE,PIC_COMPUTE_VM_STANDARD_E2_MICRO_FREE,ocid1.tenancy.oc1..JbumavtzqLQrOaxiLVAyBixKekLOPC,laurenrivas,eu-zurich-1,yQnD:EU-ZURICH-1-AD-1,ocid1.instance.oci.eu-zurich-1.yfusFdmPSXvAgKuolhQZMEMPuKGywV,807281554,655380202,GB_MS,STORAGE_SIZE,true,V2.mYdhsnfgIirIYrzhNgQMcXehoCcRkTKrbJqnGLWf+jJRfSFJjwkmLFkrifNmc==,default/laurenrivas@yahoo.com,2022-02-18T22:27:25.000Z,
