lineItem/referenceNo,lineItem/tenantId,lineItem/intervalUsageStart,lineItem/intervalUsageEnd,product/service,product/compartmentId,product/compartmentName,product/region,product/availabilityDomain,product/resourceId,usage/billedQuantity,usage/billedQuantityOverage,cost/subscriptionId,cost/productSku,product/Description,cost/unitPrice,cost/unitPriceOverage,cost/myCost,cost/myCostOverage,cost/currencyCode,cost/billingUnitReadable,cost/skuUnitDescription,cost/overageFlag,lineItem/isCorrection,lineItem/backreferenceNo,tags/Oracle-Tags.CreatedBy,tags/Oracle-Tags.CreatedOn,tags/orcl-cloud.free-tier-retained
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+pQnVVjnKXbgmuomBtbZL==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T04:00Z,2022-03-12T05:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T04:17:46.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+qZMtWfaTBuIbkHiqiVte==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T05:00Z,2022-03-12T06:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+bejHUPSRyBrnpBlXMNhu==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T06:00Z,2022-03-12T07:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+osLrYHKWpITIxVGNUgZQ==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T07:00Z,2022-03-12T08:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+XjbrVLmiemAaJYTMkPjU==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T08:00Z,2022-03-12T09:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+zBFhzoLnsqWOgmXtdtQJ==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T09:00Z,2022-03-12T10:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T09:20:12.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+EdZabpSZODRWzwJIPUjk==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T10:00Z,2022-03-12T11:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T10:08:41.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+WJPdQKEiTXYkxYgZvvKO==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T11:00Z,2022-03-12T12:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T12:08:35.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+FulepvhKXGQbzsUtcrZy==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T12:00Z,2022-03-12T13:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+iwHWvKufwiaPJieWIWjT==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T13:00Z,2022-03-12T14:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+HPWcbFXfKWSJYZtMzyyj==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T14:00Z,2022-03-12T15:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T15:47:22.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+daBJEMhFQUgFMmZvVfMh==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T15:00Z,2022-03-12T16:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+bpPkDsbwMIlZyEfRPZwf==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T16:00Z,2022-03-12T17:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T17:25:02.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+AdtCANDwqVSTbktIJOUz==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T17:00Z,2022-03-12T18:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+vhZRKrgkanNSpxKENRoq==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T18:00Z,2022-03-12T19:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+yRAIbZcFlvEUBYDFtthj==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T19:00Z,2022-03-12T20:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T20:48:47.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+irtVUyiRYulehrINXehH==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T20:00Z,2022-03-12T21:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+BSgbAwlWXtbeAzuDXLdr==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T21:00Z,2022-03-12T22:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T22:09:27.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+RhJVeZDpHlzxaxnNJiOD==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T22:00Z,2022-03-12T23:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T22:12:15.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+lAeKQhkJzoCyQXKikYNZ==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-12T23:00Z,2022-03-13T00:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-12T23:23:34.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+GGDLSMermnnACZyCNXiI==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T00:00Z,2022-03-13T01:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T00:26:04.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+fJbxgLJdDTHkxErSoptB==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T01:00Z,2022-03-13T02:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T02:39:38.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+PHGRDnyBEuBQUoycWbli==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T02:00Z,2022-03-13T03:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T02:44:03.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+dxjorMRPchPLmCbLINCW==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T03:00Z,2022-03-13T04:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T04:49:37.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+HlKSHkAJXwCWsKHjopaT==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T04:00Z,2022-03-13T05:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T04:33:43.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+xDxXAKQxbeTxvvKalBvc==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T05:00Z,2022-03-13T06:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T05:47:23.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+uYyaHJXpDfiVLSovESvA==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T06:00Z,2022-03-13T07:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T07:48:24.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+BQNrjeEpxZDhbGagSUBN==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T07:00Z,2022-03-13T08:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T08:28:05.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+dcITBpnHuFXvPcCZAevf==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T08:00Z,2022-03-13T09:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T08:20:44.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+XYjmIcufWuQhjKnKfnXc==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T09:00Z,2022-03-13T10:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+SuLcmAuHLXDdpUJSmJQG==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T10:00Z,2022-03-13T11:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T10:30:33.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+dycPuFZdRaoNhRGZZBvQ==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T11:00Z,2022-03-13T12:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T12:44:26.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+VCGPFbHpAHfXjKzEPOHO==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T12:00Z,2022-03-13T13:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T12:28:16.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+FnzvMYdznDSzLTRLUWSb==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T13:00Z,2022-03-13T14:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T14:39:50.000Z,true
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+NgKfSurksedRzzqFMpDA==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T14:00Z,2022-03-13T15:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T15:44:44.000Z,
V2.MYnJPDHNmovtzPqkAQmNnRwtKvcnzrsJNhAwcKczpQ+SYZfbHxrVGXaCqiuLYms==,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,2022-03-13T15:00Z,2022-03-13T16:00Z,COMPUTE,ocid1.tenancy.oc1..xsKTvzYCOqbPiWrVpbqceTNnKIDArl,lisahampton,eu-amsterdam-1,JUlf:EU-AMSTERDAM-1-AD-1,ocid1.instance.oci.eu-amsterdam-1.BKnAZyfCFVspTBfnrEVUPEnxmkGAyJbSrAB,1,,82672739,B51255,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,false,,default/lisahampton@hotmail.com,2022-03-13T16:34:39.000Z,
